C# Variable,C# Id,C# Value,Db Variable,SNOMED Code,Code Description
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,42636007,Closed fracture of upper end of humerus (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,50397009,Closed fracture of distal end of ulna (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,80411001,Open Colles' fracture (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,84138006,Collapse of vertebra (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,89820008,Closed intertrochanteric fracture (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,112777008,Closed reduction of fracture of femur (procedure)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,125607007,Fracture of thoracic spine (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,125608002,Fracture of lumbar spine (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,125871005,Fracture of coccyx (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,125872003,Fracture of sacrum (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,127286005,Fracture of upper end of humerus (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,179159005,Closed reduction of fracture of hip (procedure)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,203450003,Osteoporosis with pathological fracture of lumbar vertebrae (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,203451004,Osteoporosis with pathological fracture of thoracic vertebrae (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,203452006,Osteoporosis with pathological fracture of cervical vertebrae (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,203657009,Osteoporotic kyphosis (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207938004,Closed fracture thoracic vertebra (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207939007,"Closed fracture thoracic vertebra, burst (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207940009,"Closed fracture thoracic vertebra, wedge (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207941008,"Closed fracture thoracic vertebra, spondylolysis (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207942001,"Closed fracture thoracic vertebra, spinous process (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207943006,"Closed fracture thoracic vertebra, transverse process (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207944000,"Closed fracture thoracic vertebra, posterior arch (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207945004,"Closed fracture thoracic vertebra, tricolumnar (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207957008,Closed fracture lumbar vertebra (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207958003,"Closed fracture lumbar vertebra, burst (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207959006,"Closed fracture lumbar vertebra, wedge (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207960001,"Closed fracture lumbar vertebra, spondylolysis (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207961002,"Closed fracture lumbar vertebra, spinous process (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207962009,"Closed fracture lumbar vertebra, transverse process (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207963004,"Closed fracture lumbar vertebra, posterior arch (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207964005,"Closed fracture lumbar vertebra, tricolumnar (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207974008,Closed fracture sacrum (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207975009,Closed compression fracture sacrum (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207976005,Closed vertical fracture of sacrum (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207993005,Multiple fractures of lumbar spine and pelvis (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,207993005,Multiple fractures of lumbar spine and/or pelvis (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208215006,Multiple fractures of thoracic spine (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208240004,"Closed fracture proximal humerus, neck (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208241000,"Closed fracture of proximal humerus, anatomical neck (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208242007,"Closed fracture proximal humerus, greater tuberosity (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208244008,"Closed fracture of humerus, upper epiphysis (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208245009,"Closed fracture proximal humerus, three part (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208246005,"Closed fracture proximal humerus, four part (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208318005,"Closed fracture of ulna, lower epiphysis (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208321007,Smith's fracture - closed (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208521006,"Closed fracture proximal femur, transcervical (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208523009,"Closed fracture proximal femur, transepiphyseal (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208524003,"Closed fracture proximal femur, midcervical section (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208526001,Closed fracture head of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208526001,Closed fracture of head of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208528000,"Closed fracture proximal femur, subcapital, Garden grade I (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208529008,"Closed fracture proximal femur, subcapital, Garden grade II (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208530003,"Closed fracture proximal femur, subcapital, Garden grade III (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208531004,"Closed fracture proximal femur, subcapital, Garden grade IV (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208536009,"Open fracture proximal femur, transepiphyseal (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208537000,"Open fracture proximal femur, midcervical section (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208540000,"Open fracture proximal femur,subcapital, Garden grade unspec (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208541001,"Open fracture proximal femur,subcapital, Garden grade I (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208542008,"Open fracture proximal femur,subcapital, Garden grade II (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208543003,"Open fracture proximal femur,subcapital, Garden grade III (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208544009,"Open fracture proximal femur,subcapital, Garden grade IV (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208548007,"Closed fracture of proximal femur, pertrochanteric (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208550004,"Closed fracture proximal femur, intertrochanteric, two part (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208551000,"Closed fracture proximal femur, subtrochanteric (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208552007,"Closed fracture proximal femur, intertrochanteric, comminuted (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208555009,"Open fracture of proximal femur, pertrochanteric (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208557001,"Open fracture proximal femur, intertrochanteric, two part (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208558006,"Open fracture proximal femur, subtrochanteric (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208559003,"Open fracture proximal femur, intertrochanteric, comminuted (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,208562000,Pertrochanteric fracture (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,209334003,Fracture dislocation or subluxation hip (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,209335002,Closed fracture dislocation of hip joint (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,209335002,"Closed fracture dislocation, hip joint (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,209336001,Open fracture dislocation of hip joint (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,209336001,"Open fracture dislocation, hip joint (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,209337005,Closed fracture subluxation of hip joint (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,209337005,"Closed fracture subluxation, hip joint (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,209338000,Open fracture subluxation of hip joint (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,209338000,"Open fracture subluxation, hip joint (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,240198002,Osteoporotic vertebral collapse (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,263225007,Fracture of proximal end of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,263229001,Subtrochanteric fracture of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,263231005,Open fracture base of neck of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,263231005,Open fracture of base of neck of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,268040001,Postural kyphosis (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,269061001,Fracture of vertebra without spinal cord lesion (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,269083002,Closed Colles' fracture (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,270507001,Pathological fracture of thoracic vertebra (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,270508006,Pathological fracture of lumbar vertebra (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,275338001,"Closed fracture of femur, subcapital (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,275338001,Closed subcapital fracture of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,275339009,"Open fracture of femur, subcapital (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,275339009,Open subcapital fracture of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,275340006,"Closed fracture of femur, greater trochanter (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,275340006,Closed fracture of greater trochanter of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,275341005,"Closed fracture of femur, lesser trochanter (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,275341005,Closed fracture of lesser trochanter of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,275342003,"Open fracture of femur, lesser trochanter (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,275342003,Open fracture of lesser trochanter of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,275343008,"Open fracture of femur, greater trochanter (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,275343008,Open fracture of greater trochanter of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,308145001,Pathological fracture of cervical vertebra (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,308756007,Collapse of thoracic vertebra (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,308757003,Collapse of cervical vertebra (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,308758008,Collapse of lumbar vertebra (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,311806008,Collapse of cervical vertebra due to osteoporosis (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,311814002,Closed multiple fractures of thoracic spine (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,311890007,Collapse of lumbar vertebra due to osteoporosis (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,311891006,Collapse of thoracic vertebra due to osteoporosis (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,359820003,Closed fracture of neck of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,361119006,Open fracture of neck of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,413428007,Acquired kyphosis (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,413875004,Closed fracture of head of humerus (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,414564002,Kyphosis deformity of spine (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,198741000000106,"Closed fracture of femur, upper epiphysis"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,198741000000106,"Closed fracture of femur, upper epiphysis (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,198751000000109,"Open fracture of femur, upper epiphysis"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,198751000000109,"Open fracture of femur, upper epiphysis (disorder)"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,674461000000100,"Closed fracture distal ulna, unspecified"
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,674461000000100,"Closed fracture distal ulna, unspecified (disorder)"
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,11399002,Pulmonary hypertensive arterial disease (disorder)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,70995007,Pulmonary hypertension (disorder)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,88223008,Secondary pulmonary hypertension (disorder)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,233947005,Thromboembolic pulmonary hypertension (disorder)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,221301000000105,Primary pulmonary hypertension drug therapy Band 1 - OPCS Classification of Interventions and Procedures (procedure)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,221301000000105,Primary pulmonary hypertension drugs Band 1
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,221301000000105,Primary pulmonary hypertension drugs Band 1 (procedure)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,221311000000107,Primary pulmonary hypertension drug therapy Band 2 - OPCS Classification of Interventions and Procedures (procedure)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,221311000000107,Primary pulmonary hypertension drugs Band 2
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,221311000000107,Primary pulmonary hypertension drugs Band 2 (procedure)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,221321000000101,Primary pulmonary hypertension drug therapy Band 3 - OPCS Classification of Interventions and Procedures (procedure)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,221321000000101,Primary pulmonary hypertension drugs Band 3
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,221321000000101,Primary pulmonary hypertension drugs Band 3 (procedure)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,221331000000104,Primary pulmonary hypertension drug therapy Band 4 - OPCS Classification of Interventions and Procedures (procedure)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,221331000000104,Primary pulmonary hypertension drugs Band 4
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,221331000000104,Primary pulmonary hypertension drugs Band 4 (procedure)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,892401000000105,Pulmonary arterial hypertension drugs Band 1
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,892401000000105,Pulmonary arterial hypertension drugs Band 1 (procedure)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,892421000000101,Pulmonary arterial hypertension drugs Band 2
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,892421000000101,Pulmonary arterial hypertension drugs Band 2 (procedure)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,892441000000108,Pulmonary arterial hypertension drugs Band 3
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,892441000000108,Pulmonary arterial hypertension drugs Band 3 (procedure)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,892461000000109,Pulmonary arterial hypertension drugs Band 4
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,892461000000109,Pulmonary arterial hypertension drugs Band 4 (procedure)
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,905451000006102,[RFC] Pulmonary embolism/pulmonary hypertension
PulmonaryHypertensionOrFibrosis,7608,1,_pulmhyper,1749291000006109,Thromboembolic pulmonary hypertension
PulmonaryHypertensionOrFibrosis,6502,1,_pulmonaryfibrosis,10713006,Diffuse interstitial rheumatoid disease of lung (disorder)
PulmonaryHypertensionOrFibrosis,6502,1,_pulmonaryfibrosis,51615001,Fibrosis of lung (disorder)
PulmonaryHypertensionOrFibrosis,6502,1,_pulmonaryfibrosis,77690003,Interstitial emphysema
PulmonaryHypertensionOrFibrosis,6502,1,_pulmonaryfibrosis,77690003,Interstitial emphysema of lung (disorder)
PulmonaryHypertensionOrFibrosis,6502,1,_pulmonaryfibrosis,90610005,Interstitial pulmonary fibrosis of prematurity (disorder)
PulmonaryHypertensionOrFibrosis,6502,1,_pulmonaryfibrosis,196125002,Diffuse interstitial pulmonary fibrosis (disorder)
PulmonaryHypertensionOrFibrosis,6502,1,_pulmonaryfibrosis,233703007,Interstitial lung disease (disorder)
PulmonaryHypertensionOrFibrosis,6502,1,_pulmonaryfibrosis,700250006,Idiopathic pulmonary fibrosis (disorder)
PulmonaryHypertensionOrFibrosis,6502,1,_pulmonaryfibrosis,909731000006101,[RFC] Pulmonary fibrosis
RheumatoidArthritisOrSle,2218,1,_ra_sle,3723001,Arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,9631008,Ankylosing spondylitis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,10713006,Diffuse interstitial rheumatoid disease of lung (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,23685000,Rheumatic heart disease (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,33719002,Subcutaneous rheumatoid nodule (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,43736008,Rheumatic left ventricular failure (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,54072008,Nonbacterial verrucal endocardiosis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,55464009,Systemic lupus erythematosus (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,57160007,Felty's syndrome (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,69896004,Rheumatoid arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,74391003,Pauciarticular juvenile rheumatoid arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,75822003,Acute polyarticular juvenile rheumatoid arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,84017003,Bursitis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,84801008,Jaccoud's syndrome (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201436003,Drug-induced systemic lupus erythematosus (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201764007,Rheumatoid arthritis of cervical spine (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201766009,Rheumatoid arthritis of shoulder (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201767000,Rheumatoid arthritis of sternoclavicular joint (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201768005,Rheumatoid arthritis of acromioclavicular joint (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201769002,Rheumatoid arthritis of elbow (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201770001,Rheumatoid arthritis of distal radioulnar joint (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201771002,Rheumatoid arthritis of wrist (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201772009,Rheumatoid arthritis of metacarpophalangeal joint (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201773004,Rheumatoid arthritis of proximal interphalangeal joint of finger (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201774005,Rheumatoid arthritis of distal interphalangeal joint of finger (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201775006,Rheumatoid arthritis of hip (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201776007,Rheumatoid arthritis of sacroiliac joint (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201777003,Rheumatoid arthritis of knee (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201778008,Rheumatoid arthritis of tibiofibular joint (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201779000,Rheumatoid arthritis of ankle (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201780002,Rheumatoid arthritis of subtalar joint (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201781003,Rheumatoid arthritis of talonavicular joint (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201783000,Rheumatoid arthritis of first metatarsophalangeal joint (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201784006,Rheumatoid arthritis of lesser metatarsophalangeal joint (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201785007,Rheumatoid arthritis of interphalangeal joint of toe (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201791009,Flare of rheumatoid arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201796004,Systemic onset juvenile chronic arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201799006,Monarticular juvenile rheumatoid arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201805000,Juvenile arthritis in Crohn's disease (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,201807008,Juvenile arthritis in ulcerative colitis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,239791005,Seropositive rheumatoid arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,239792003,Seronegative rheumatoid arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,239793008,Rheumatoid arthritis with organ / system involvement (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,239796000,Juvenile chronic arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,239803008,Juvenile psoriatic arthritis with psoriasis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,239805001,Juvenile ankylosing spondylitis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,239887007,Systemic lupus erythematosus with organ/system involvement (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,239920006,Adult onset Still's disease (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,287006005,Rheumatoid arthritis - multiple joint (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,287006005,Rheumatoid arthritis of multiple joints (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,308143008,Seropositive erosive rheumatoid arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,308143008,Seropositive errosive rheumatoid arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,309762007,Systemic lupus erythematosus with pericarditis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,398640008,Rheumatoid pneumoconiosis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,398726004,Rheumatoid lung disease (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,399112009,Sero negative arthritis
RheumatoidArthritisOrSle,2218,1,_ra_sle,399112009,Sero negative polyarthritis
RheumatoidArthritisOrSle,2218,1,_ra_sle,399112009,Seronegative arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,400054000,Rheumatoid vasculitis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,410793008,Chronic arthritis of juvenile onset (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,410795001,Juvenile rheumatoid arthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,410797009,Juvenile seronegative polyarthritis (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,417373000,Inflammatory polyarthropathy (disorder)
RheumatoidArthritisOrSle,2218,1,_ra_sle,429192004,Rheumatoid arthritis of foot (disorder)
SevereMentalIllness,3187,1,_semi,162004,Severe manic bipolar I disorder without psychotic features (disorder)
SevereMentalIllness,3187,1,_semi,4441000,Severe bipolar disorder with psychotic features (disorder)
SevereMentalIllness,3187,1,_semi,4926007,Schizophrenia in remission (disorder)
SevereMentalIllness,3187,1,_semi,5464005,Brief reactive psychosis (disorder)
SevereMentalIllness,3187,1,_semi,5703000,Bipolar disorder in partial remission (disorder)
SevereMentalIllness,3187,1,_semi,12939007,Chronic disorganized schizophrenia (disorder)
SevereMentalIllness,3187,1,_semi,13313007,Mild bipolar disorder (disorder)
SevereMentalIllness,3187,1,_semi,13746004,Bipolar disorder (disorder)
SevereMentalIllness,3187,1,_semi,14291003,Subchronic disorganized schizophrenia with acute exacerbations (disorder)
SevereMentalIllness,3187,1,_semi,16506000,Mixed bipolar I disorder (disorder)
SevereMentalIllness,3187,1,_semi,16990005,Subchronic schizophrenia (disorder)
SevereMentalIllness,3187,1,_semi,26025008,Residual schizophrenia (disorder)
SevereMentalIllness,3187,1,_semi,26472000,Paraphrenia (disorder)
SevereMentalIllness,3187,1,_semi,27387000,Subchronic disorganized schizophrenia (disorder)
SevereMentalIllness,3187,1,_semi,28475009,Severe recurrent major depression with psychotic features (disorder)
SevereMentalIllness,3187,1,_semi,31027006,Schizotypal personality disorder (disorder)
SevereMentalIllness,3187,1,_semi,31373002,Disorganized schizophrenia in remission (disorder)
SevereMentalIllness,3187,1,_semi,31446002,"Bipolar I disorder, most recent episode hypomanic (disorder)"
SevereMentalIllness,3187,1,_semi,31658008,Chronic paranoid schizophrenia (disorder)
SevereMentalIllness,3187,1,_semi,35252006,Disorganized schizophrenia (disorder)
SevereMentalIllness,3187,1,_semi,35489007,Depressive disorder (disorder)
SevereMentalIllness,3187,1,_semi,36474008,Severe recurrent major depression without psychotic features (disorder)
SevereMentalIllness,3187,1,_semi,36923009,"Major depression, single episode (disorder)"
SevereMentalIllness,3187,1,_semi,38295006,[X]Paraphrenia - late
SevereMentalIllness,3187,1,_semi,38295006,Involutional paraphrenia (disorder)
SevereMentalIllness,3187,1,_semi,41189006,Ideas of reference (finding)
SevereMentalIllness,3187,1,_semi,41836007,Bipolar disorder in full remission (disorder)
SevereMentalIllness,3187,1,_semi,42868002,Subchronic catatonic schizophrenia (disorder)
SevereMentalIllness,3187,1,_semi,44906001,Capgras' syndrome (finding)
SevereMentalIllness,3187,1,_semi,46206005,Mood disorder (disorder)
SevereMentalIllness,3187,1,_semi,48500005,[X]Delusional disorder
SevereMentalIllness,3187,1,_semi,48500005,[X]Paranoia
SevereMentalIllness,3187,1,_semi,48500005,[X]Paranoid psychosis
