C# Variable,C# Id,C# Value,Db Variable,SNOMED Code,Code Description
ParkinsonsDisease,37,1,_parkinsons,4223005,Parkinsonism caused by drug (disorder)
ParkinsonsDisease,37,1,_parkinsons,4223005,Parkinsonism due to drug (disorder)
ParkinsonsDisease,37,1,_parkinsons,15244003,Neuroleptic malignant syndrome (disorder)
ParkinsonsDisease,37,1,_parkinsons,15782007,"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced parkinsonism (disorder)"
ParkinsonsDisease,37,1,_parkinsons,15782007,"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine-induced parkinsonism (disorder)"
ParkinsonsDisease,37,1,_parkinsons,15782007,MPTP-induced parkinsonism (disorder)
ParkinsonsDisease,37,1,_parkinsons,19972008,Postencephalitic parkinsonism (disorder)
ParkinsonsDisease,37,1,_parkinsons,38523005,Syphilitic parkinsonism (disorder)
ParkinsonsDisease,37,1,_parkinsons,49049000,Parkinson's disease (disorder)
ParkinsonsDisease,37,1,_parkinsons,72820004,Neuroleptic-induced Parkinsonism (disorder)
ParkinsonsDisease,37,1,_parkinsons,72820004,Parkinsonism caused by neuroleptic drug (disorder)
ParkinsonsDisease,37,1,_parkinsons,192177005,[X]Dementia in Parkinson's disease (disorder)
ParkinsonsDisease,37,1,_parkinsons,194477000,"[X]Secondary parkinsonism, unspecified (disorder)"
ParkinsonsDisease,37,1,_parkinsons,230291001,Juvenile Parkinson's disease (disorder)
ParkinsonsDisease,37,1,_parkinsons,230292008,Secondary parkinsonism (disorder)
ParkinsonsDisease,37,1,_parkinsons,230293003,Carbon monoxide-induced parkinsonism (disorder)
ParkinsonsDisease,37,1,_parkinsons,230294009,Manganese-induced parkinsonism (disorder)
ParkinsonsDisease,37,1,_parkinsons,230295005,Parkinsonism with calcification of basal ganglia (disorder)
ParkinsonsDisease,37,1,_parkinsons,230296006,Vascular parkinsonism (disorder)
ParkinsonsDisease,37,1,_parkinsons,425390006,Dementia associated with Parkinson's Disease (disorder)
ParkinsonsDisease,37,1,_parkinsons,715345007,Young onset Parkinson disease (disorder)
ParkinsonsDisease,37,1,_parkinsons,716107009,Early onset parkinsonism and intellectual disability syndrome (disorder)
ParkinsonsDisease,37,1,_parkinsons,716662004,Autosomal dominant late onset Parkinson disease (disorder)
ParkinsonsDisease,37,1,_parkinsons,718685006,Orthostatic hypotension co-occurrent and due to Parkinson's disease (disorder)
ParkinsonsDisease,37,1,_parkinsons,722556003,Parkinsonism co-occurrent and due to acute infection (disorder)
ParkinsonsDisease,37,1,_parkinsons,722557007,Parkinsonism due to human immunodeficiency virus infection (disorder)
ParkinsonsDisease,37,1,_parkinsons,722558002,Parkinsonism following infection (disorder)
ParkinsonsDisease,37,1,_parkinsons,722599008,Parkinsonism due to hereditary spastic paraplegia (disorder)
ParkinsonsDisease,37,1,_parkinsons,722965000,Parkinsonism due to heredodegenerative disorder (disorder)
ParkinsonsDisease,37,1,_parkinsons,724761004,Sporadic Parkinson disease (disorder)
ParkinsonsDisease,37,1,_parkinsons,724762006,Parkinsonism due to and following injury of head (disorder)
ParkinsonsDisease,37,1,_parkinsons,725146001,Atypical juvenile parkinsonism (disorder)
ParkinsonsDisease,37,1,_parkinsons,766872002,Parkinsonism caused by cyanide (disorder)
ParkinsonsDisease,37,1,_parkinsons,783012006,Parkinsonian pyramidal syndrome (disorder)
ParkinsonsDisease,37,1,_parkinsons,101421000119107,Dementia due to Parkinson's disease (disorder)
ParkinsonsDisease,37,1,_parkinsons,412431000000109,[X]Secondary parkinsonism due to other external agents
ParkinsonsDisease,37,1,_parkinsons,412431000000109,[X]Secondary parkinsonism due to other external agents (disorder)
ParkinsonsDisease,37,1,_parkinsons,456481000000104,"[X]Secondary parkinsonism, unspecified"
ParkinsonsDisease,37,1,_parkinsons,456481000000104,"[X]Secondary parkinsonism, unspecified (disorder)"
ParkinsonsDisease,37,1,_parkinsons,471011000000107,"[X]Secondary parkinsonism, unspecified"
ParkinsonsDisease,37,1,_parkinsons,471011000000107,"[X]Secondary parkinsonism, unspecified (disorder)"
ParkinsonsDisease,37,1,_parkinsons,479161000000109,[X]Dementia in Parkinson's disease
ParkinsonsDisease,37,1,_parkinsons,479161000000109,[X]Dementia in Parkinson's disease (disorder)
ParkinsonsDisease,37,1,_parkinsons,707791000000105,Vascular parkinsonism
PeripheralVascularDisease,27,1,_pvd,3393008,"Phlebitis following infusion, perfusion AND/OR transfusion (disorder)"
PeripheralVascularDisease,27,1,_pvd,7014009,Mechanical purpura (disorder)
PeripheralVascularDisease,27,1,_pvd,10596002,Peripheral vascular complication (disorder)
PeripheralVascularDisease,27,1,_pvd,21112004,Vascular hemostatic disease (disorder)
PeripheralVascularDisease,27,1,_pvd,25003006,Acrocyanosis (disorder)
PeripheralVascularDisease,27,1,_pvd,25003006,Acrocyanosis (finding)
PeripheralVascularDisease,27,1,_pvd,37151006,Erythromelalgia (disorder)
PeripheralVascularDisease,27,1,_pvd,43922008,Jaw claudication (disorder)
PeripheralVascularDisease,27,1,_pvd,43922008,Jaw claudication (finding)
PeripheralVascularDisease,27,1,_pvd,51188005,Phlebitis AND/OR thrombophlebitis during OR resulting from a procedure (disorder)
PeripheralVascularDisease,27,1,_pvd,52403007,Thromboangiitis obliterans (disorder)
PeripheralVascularDisease,27,1,_pvd,53751009,Senile purpura (disorder)
PeripheralVascularDisease,27,1,_pvd,57105000,Simple acroparesthesia (finding)
PeripheralVascularDisease,27,1,_pvd,63491006,Intermittent claudication (disorder)
PeripheralVascularDisease,27,1,_pvd,63491006,Intermittent claudication (finding)
PeripheralVascularDisease,27,1,_pvd,74725000,Erythrocyanosis (disorder)
PeripheralVascularDisease,27,1,_pvd,77788005,Vasomotor acroparesthesia (disorder)
PeripheralVascularDisease,27,1,_pvd,79013006,Autoerythrocyte sensitivity (finding)
PeripheralVascularDisease,27,1,_pvd,79256006,Acroparesthesia (finding)
PeripheralVascularDisease,27,1,_pvd,82388009,"Thrombophlebitis following infusion, perfusion AND/OR transfusion (disorder)"
PeripheralVascularDisease,27,1,_pvd,91304009,Capillary fragility abnormality (disorder)
PeripheralVascularDisease,27,1,_pvd,95443002,Venous intermittent claudication (disorder)
PeripheralVascularDisease,27,1,_pvd,95443002,Venous intermittent claudication (finding)
PeripheralVascularDisease,27,1,_pvd,102557007,Arm claudication (finding)
PeripheralVascularDisease,27,1,_pvd,127014009,Diabetic peripheral angiopathy (disorder)
PeripheralVascularDisease,27,1,_pvd,127014009,Peripheral angiopathy due to diabetes mellitus (disorder)
PeripheralVascularDisease,27,1,_pvd,195299000,Presenile gangrene (disorder)
PeripheralVascularDisease,27,1,_pvd,195301007,Peripheral gangrene (disorder)
PeripheralVascularDisease,27,1,_pvd,195302000,Gangrene of toe (disorder)
PeripheralVascularDisease,27,1,_pvd,195303005,Gangrene of foot (disorder)
PeripheralVascularDisease,27,1,_pvd,195304004,Gangrene of finger (disorder)
PeripheralVascularDisease,27,1,_pvd,195305003,Gangrene of thumb (disorder)
PeripheralVascularDisease,27,1,_pvd,195306002,Gangrene of hand (disorder)
PeripheralVascularDisease,27,1,_pvd,195318006,Embolism and thrombosis of an arm or leg artery (disorder)
PeripheralVascularDisease,27,1,_pvd,195319003,Embolism and thrombosis of the brachial artery (disorder)
PeripheralVascularDisease,27,1,_pvd,195320009,Embolism and thrombosis of the radial artery (disorder)
PeripheralVascularDisease,27,1,_pvd,195321008,Embolism and thrombosis of the ulnar artery (disorder)
PeripheralVascularDisease,27,1,_pvd,195323006,Embolism and thrombosis of the femoral artery (disorder)
PeripheralVascularDisease,27,1,_pvd,195324000,Embolism and thrombosis of the popliteal artery (disorder)
PeripheralVascularDisease,27,1,_pvd,195325004,Embolism and thrombosis of the anterior tibial artery (disorder)
PeripheralVascularDisease,27,1,_pvd,195326003,Embolism and thrombosis of the dorsalis pedis artery (disorder)
PeripheralVascularDisease,27,1,_pvd,195327007,Embolism and thrombosis of the posterior tibial artery (disorder)
PeripheralVascularDisease,27,1,_pvd,206324006,Neonatal acrocyanosis (disorder)
PeripheralVascularDisease,27,1,_pvd,206324006,Neonatal acrocyanosis (finding)
PeripheralVascularDisease,27,1,_pvd,207022008,[D]Gangrene of toe in diabetic (context-dependent category)
PeripheralVascularDisease,27,1,_pvd,207022008,[D]Gangrene of toe in diabetic (situation)
PeripheralVascularDisease,27,1,_pvd,207023003,[D]Widespread diabetic foot gangrene (context-dependent category)
PeripheralVascularDisease,27,1,_pvd,207023003,[D]Widespread diabetic foot gangrene (situation)
PeripheralVascularDisease,27,1,_pvd,233956002,Aortoiliac atherosclerosis (disorder)
PeripheralVascularDisease,27,1,_pvd,233956002,Aorto-iliac disease
PeripheralVascularDisease,27,1,_pvd,233958001,Peripheral ischemia (disorder)
PeripheralVascularDisease,27,1,_pvd,233959009,Upper limb ischemia (disorder)
PeripheralVascularDisease,27,1,_pvd,233960004,Critical upper limb ischemia (disorder)
PeripheralVascularDisease,27,1,_pvd,233961000,Ischaemia of legs
PeripheralVascularDisease,27,1,_pvd,233961000,Lower limb ischemia (disorder)
PeripheralVascularDisease,27,1,_pvd,233962007,Critical lower limb ischemia (disorder)
PeripheralVascularDisease,27,1,_pvd,238787009,Secondary cutaneous vasculitis (disorder)
PeripheralVascularDisease,27,1,_pvd,275446004,Gardner-Diamond syndrome (disorder)
PeripheralVascularDisease,27,1,_pvd,275520000,Claudication (finding)
PeripheralVascularDisease,27,1,_pvd,300917007,Ischemia of feet (disorder)
PeripheralVascularDisease,27,1,_pvd,301755001,Ischemic foot (disorder)
PeripheralVascularDisease,27,1,_pvd,307406004,Trash foot (disorder)
PeripheralVascularDisease,27,1,_pvd,307407008,Ischemic hand (disorder)
PeripheralVascularDisease,27,1,_pvd,307408003,Ischemic toe (disorder)
PeripheralVascularDisease,27,1,_pvd,307409006,Ischemic finger (disorder)
PeripheralVascularDisease,27,1,_pvd,312377009,Post-radiological embolism of upper limb artery (disorder)
PeripheralVascularDisease,27,1,_pvd,312380005,Post-radiological embolism of lower limb artery (disorder)
PeripheralVascularDisease,27,1,_pvd,312822006,Critical ischemia of foot (disorder)
PeripheralVascularDisease,27,1,_pvd,314902007,Peripheral angiopathy due to type 2 diabetes mellitus (disorder)
PeripheralVascularDisease,27,1,_pvd,314902007,Type 2 diabetes mellitus with peripheral angiopathy (disorder)
PeripheralVascularDisease,27,1,_pvd,314902007,Type II diabetes mellitus with peripheral angiopathy (disorder)
PeripheralVascularDisease,27,1,_pvd,361209006,Dermite ocre of Favre (disorder)
PeripheralVascularDisease,27,1,_pvd,361210001,Stasis purpura (disorder)
PeripheralVascularDisease,27,1,_pvd,399957001,Peripheral arterial occlusive disease (disorder)
PeripheralVascularDisease,27,1,_pvd,400047006,Peripheral vascular disease (disorder)
PeripheralVascularDisease,27,1,_pvd,402850004,Purpura due to prolonged vomiting and/or coughing (disorder)
PeripheralVascularDisease,27,1,_pvd,402861007,Ischemic gangrene (disorder)
PeripheralVascularDisease,27,1,_pvd,403189002,Erythrocyanosis with nodules (disorder)
PeripheralVascularDisease,27,1,_pvd,403390002,Primary erythromelalgia (disorder)
PeripheralVascularDisease,27,1,_pvd,403391003,Secondary erythromelalgia (disorder)
PeripheralVascularDisease,27,1,_pvd,403393000,Stellate pseudoscar in senile purpura (disorder)
PeripheralVascularDisease,27,1,_pvd,405583008,Occlusion of artery of upper limb (disorder)
PeripheralVascularDisease,27,1,_pvd,409514003,Acral gangrene (disorder)
PeripheralVascularDisease,27,1,_pvd,431706008,Occlusion of artery of upper extremity (disorder)
PeripheralVascularDisease,27,1,_pvd,721096008,Diffuse palmoplantar keratoderma and acrocyanosis syndrome (disorder)
PeripheralVascularDisease,27,1,_pvd,724441006,Non-atherosclerotic chronic arterial occlusive disease (disorder)
PeripheralVascularDisease,27,1,_pvd,5561000119107,Intermittent claudication due to atherosclerosis of native artery of limb (disorder)
PeripheralVascularDisease,27,1,_pvd,5561000119107,Intermittent claudication due to atherosclerosis of native artery of limb (finding)
PeripheralVascularDisease,27,1,_pvd,21631000119105,Limb ischemia (disorder)
PeripheralVascularDisease,27,1,_pvd,31211000119101,Peripheral angiopathy due to type 1 diabetes mellitus (disorder)
PeripheralVascularDisease,27,1,_pvd,34881000119105,Peripheral vascular disease associated with another disorder (disorder)
PeripheralVascularDisease,27,1,_pvd,153811000119105,Chronic peripheral venous hypertension with lower extremity complication (disorder)
PeripheralVascularDisease,27,1,_pvd,153911000119104,Peripheral arterial insufficiency (disorder)
PeripheralVascularDisease,27,1,_pvd,497731000000102,[D]Gangrene of toe in diabetic
PeripheralVascularDisease,27,1,_pvd,497731000000102,[D]Gangrene of toe in diabetic (context-dependent category)
PeripheralVascularDisease,27,1,_pvd,497731000000102,[D]Gangrene of toe in diabetic (situation)
PeripheralVascularDisease,27,1,_pvd,497741000000106,[D]Widespread diabetic foot gangrene
PeripheralVascularDisease,27,1,_pvd,497741000000106,[D]Widespread diabetic foot gangrene (context-dependent category)
PeripheralVascularDisease,27,1,_pvd,497741000000106,[D]Widespread diabetic foot gangrene (situation)
PeripheralVascularDisease,27,1,_pvd,509111000000109,Vascular claudication
PeripheralVascularDisease,27,1,_pvd,509111000000109,Venous claudication
PeripheralVascularDisease,27,1,_pvd,509111000000109,Venous intermittent claudication
PeripheralVascularDisease,27,1,_pvd,509111000000109,Venous intermittent claudication (disorder)
PeripheralVascularDisease,27,1,_pvd,510171000000109,Ischaemic foot
PeripheralVascularDisease,27,1,_pvd,583731000000103,Peripheral arterial embolism and thrombosis NOS
PeripheralVascularDisease,27,1,_pvd,583731000000103,Peripheral arterial embolism and thrombosis NOS (disorder)
PeripheralVascularDisease,27,1,_pvd,646351000000103,Peripheral vascular disease NOS
PeripheralVascularDisease,27,1,_pvd,646351000000103,Peripheral vascular disease NOS (disorder)
PeripheralVascularDisease,27,1,_pvd,842021000000100,Occlusion of artery of upper limb
PeripheralVascularDisease,27,1,_pvd,842021000000100,Occlusion of artery of upper limb (disorder)
PeripheralVascularDisease,27,1,_pvd,842031000000103,Occlusion of artery of upper limb
PeripheralVascularDisease,27,1,_pvd,842041000000107,Occlusion of radial artery
PeripheralVascularDisease,27,1,_pvd,842041000000107,Occlusion of radial artery (disorder)
PeripheralVascularDisease,27,1,_pvd,842051000000105,Occlusion of radial artery 
PeripheralVascularDisease,27,1,_pvd,842081000000104,Occlusion of ulnar artery
PeripheralVascularDisease,27,1,_pvd,842081000000104,Occlusion of ulnar artery (disorder)
PeripheralVascularDisease,27,1,_pvd,842091000000102,Occlusion of ulnar artery 
PeripheralVascularDisease,27,1,_pvd,12236951000119108,Intermittent claudication of bilateral lower limbs co-occurrent and due to atherosclerosis (disorder)
PeripheralVascularDisease,27,1,_pvd,12236951000119108,Intermittent claudication of bilateral lower limbs co-occurrent and due to atherosclerosis (finding)
PeripheralVascularDisease,27,1,_pvd,12237071000119100,Intermittent claudication of left lower limb co-occurrent and due to atherosclerosis (disorder)
PeripheralVascularDisease,27,1,_pvd,12237071000119100,Intermittent claudication of left lower limb co-occurrent and due to atherosclerosis (finding)
PeripheralVascularDisease,27,1,_pvd,12237191000119103,Intermittent claudication of right lower limb co-occurrent and due to atherosclerosis (disorder)
PeripheralVascularDisease,27,1,_pvd,12237191000119103,Intermittent claudication of right lower limb co-occurrent and due to atherosclerosis (finding)
PeripheralVascularDisease,27,1,_pvd,15649901000119104,Gangrene of right lower limb due to atherosclerosis (disorder)
PeripheralVascularDisease,27,1,_pvd,15649941000119102,Gangrene of bilateral lower limbs co-occurrent and due to atherosclerosis (disorder)
PeripheralVascularDisease,27,1,_pvd,15649991000119105,Gangrene of left lower limb due to atherosclerosis (disorder)
PeripheralVascularDisease,27,1,_pvd,15712641000119101,Ischemia of right upper limb (disorder)
PeripheralVascularDisease,27,1,_pvd,16002551000119103,Pain of left upper limb co-occurrent and due to ischemia (disorder)
PeripheralVascularDisease,27,1,_pvd,16002711000119105,Pain of right upper limb co-occurrent and due to ischemia (disorder)
PeripheralVascularDisease,27,1,_pvd,16005391000119108,Occlusion of distal artery of right upper limb (disorder)
PeripheralVascularDisease,27,1,_pvd,16005471000119100,Occlusion of distal artery of left upper limb (disorder)
PeripheralVascularDisease,27,1,_pvd,16007231000119109,Gangrene of finger of left hand (disorder)
PeripheralVascularDisease,27,1,_pvd,16007271000119107,Gangrene of finger of right hand (disorder)
PeripheralVascularDisease,27,1,_pvd,16010791000119102,Gangrene of toe of left foot (disorder)
PeripheralVascularDisease,27,1,_pvd,16010831000119108,Gangrene of toe of bilateral feet (disorder)
PeripheralVascularDisease,27,1,_pvd,16010871000119106,Gangrene of toe of right foot (disorder)
PeripheralVascularDisease,27,1,_pvd,16011231000119102,Gangrene of right foot (disorder)
PeripheralVascularDisease,27,1,_pvd,16011271000119104,Gangrene of left foot (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,357009,Closed fracture of trapezoidal bone of wrist (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,1705000,Closed fracture of base of neck of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,2801003,Postlaminectomy kyphosis (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,3446000,Open fracture of T7-T12 level with spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,4604008,Open fracture of T7-T12 level with complete lesion of cord (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,5784008,Open fracture of greater tuberosity of humerus (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,5913000,Fracture of neck of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,6163002,Closed fracture of head of ulna (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,6628008,Open fracture of shaft of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,8183009,Closed fracture of T7-T12 level with central cord syndrome (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,8303001,Closed fracture of sixth cervical vertebra without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,8459005,Closed fracture of C1-C4 level with incomplete cord lesion (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,8840000,Closed fracture of C1-C4 level with spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,9048001,Open fracture of fourth cervical vertebra without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,9468002,Closed fracture carpal bone (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,9468002,Closed fracture of carpal bone (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,11782000,Closed fracture of second cervical vertebra without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,11870001,Closed fracture of anatomical neck of humerus (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,12746007,Open transcervical fracture of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,13194006,Anterior cord syndrome co-occurrent and due to closed fracture of T7-T12 level (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,13194006,Closed fracture of T7-T12 level with anterior cord syndrome (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,13456001,Closed fracture of T1-T6 level with incomplete spinal cord lesion (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,13498003,Closed fracture of multiple cervical vertebrae without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,14493003,Anterior cord syndrome co-occurrent and due to closed fracture of T1-T6 level (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,14493003,Closed fracture of T1-T6 level with anterior cord syndrome (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,15701003,Open fracture of second cervical vertebra without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,16695002,Open fracture of T1-T6 level with spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,17222009,Closed fracture of distal end of radius (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,17463000,Closed fracture of lumbar vertebra without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,18500004,Kyphosis due to radiation (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,18960007,Closed fracture of T7-T12 level with incomplete spinal cord lesion (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,19652000,Open fracture of femoral condyle of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,20100009,Closed fracture of intracapsular section of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,20533009,Pott's curvature (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,20540005,Closed fracture of T7-T12 level with complete lesion of cord (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,21573009,Closed fracture of seventh cervical vertebra without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,22802006,Closed pertrochanteric fracture (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,22973003,Closed fracture of vertebral column with spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,23283004,Open fracture of T1-T6 level with incomplete spinal cord lesion (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,25415003,Closed fracture of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,26442006,Closed fracture of shaft of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,26938002,Open intertrochanteric fracture (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,26968006,Open fracture of anatomical neck of humerus (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,27937002,Anterior cord syndrome co-occurrent and due to open fracture of T7-T12 level (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,27937002,Open fracture of T7-T12 level with anterior cord syndrome (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,28216004,Open fracture of T1-T6 level with complete lesion of cord (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,28425007,Closed fracture of vertebral column without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,28576007,Open fracture of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,28753006,Closed fracture of first cervical vertebra without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,30489009,Open fracture of intracapsular section of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,30632004,Closed fracture of triquetral bone of wrist (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,30905007,Closed supracondylar fracture of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,31033002,Closed fracture of T1-T6 level with posterior cord syndrome (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,31062001,Open fracture of thoracic vertebra without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,31235003,Anterior cord syndrome co-occurrent and due to closed fracture of C5-C7 level (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,31235003,Closed fracture of C5-C7 level with anterior cord syndrome (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,31882001,Closed fracture of T1-T6 level with spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,33192001,Closed fracture of lower end of radius AND ulna (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,34996005,Open fracture of fifth cervical vertebra without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,35403005,Closed fracture of C5-C7 level with posterior cord syndrome (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,37174005,Closed fracture of hamate bone of wrist (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,37633006,Closed fracture of lunate bone of wrist (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,38170003,Open fracture of vertebral column without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,41036008,Closed fracture of styloid process of ulna (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,41078002,Open fracture of lumbar vertebra without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,41133002,Closed fracture of T7-T12 level with posterior cord syndrome (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,41191003,Open fracture of head of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,41455002,Closed fracture of sacrum AND/OR coccyx with complete cauda equina lesion (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,41455002,Complete cauda equina lesion co-occurrent and due to closed fracture of sacrum AND/OR coccyx (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,42157000,Closed fracture of vertebral column (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,42636007,Closed fracture of upper end of humerus (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,42818005,Closed fracture of navicular bone of wrist (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,42818005,Closed fracture of of navicular bone of wrist (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,43767005,Closed fracture of pisiform bone of wrist (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,44434003,Closed fracture of thoracic spine with spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,45455009,Multiple open fractures of lower end of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,46995009,Closed fracture of C5-C7 level with spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,48956000,Open fracture of lumbar vertebra with spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,49497005,Anterior cord syndrome co-occurrent and due to open fracture of T1-T6 level (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,49497005,Open fracture of T1-T6 level with anterior cord syndrome (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,49747005,Closed fracture of lumbar vertebra with spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,50397009,Closed fracture of distal end of ulna (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,50888000,Closed fracture of C1-C4 level with central cord syndrome (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,51258005,Open fracture of T7-T12 level with posterior cord syndrome (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,51514006,Closed fracture of C1-C4 level with posterior cord syndrome (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,52289006,Closed fracture of T1-T6 level with central cord syndrome (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,52450003,Closed fracture of midcervical section of femur (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,52622006,Closed fracture of fourth cervical vertebra without spinal cord injury (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,53868003,Anterior cord syndrome co-occurrent and due to closed fracture of C1-C4 level (disorder)
PriorFractureOfHipWristSpineHumerus,2075,1,_fracture4,53868003,Closed fracture of C1-C4 level with anterior cord syndrome (disorder)
